distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play
11.24010676105881,0.06038935086587839,False,False,False,True,True
8.471717653463205,0.05847490337627073,False,True,False,False,True
10.24158190906073,0.059902097068673145,False,False,False,True,True
9.263368717696604,0.055183087143157825,True,False,False,True,True
16.78630394101096,0.06367090712605902,False,False,False,True,True
16.011246047700347,0.06308535522082362,False,False,True,False,True
22.084383622822706,0.06170471710746236,False,False,True,False,True
8.745856161634489,0.05915600163258711,True,False,True,False,True
20.723416706711276,0.06613713401218312,False,False,False,True,True
28.030162325609176,0.06759089719336034,False,False,False,True,True
16.834488409215176,0.05830187625252903,False,False,False,True,True
18.638669480410883,0.053058108170311834,False,False,False,True,True
14.01320805525987,0.06205556347333086,False,True,False,False,True
20.646549348498894,0.06597000746416434,False,False,True,False,True
7.011419257183241,0.057427302908673775,False,False,False,True,True
17.445343218177165,0.06408028533626779,False,False,True,False,True
23.194827009486403,0.06306122612050967,False,False,True,False,True
22.65656637710137,0.06260994765344202,False,False,False,True,True
20.39534260560483,0.058160293673538394,False,False,False,True,True
13.154847015454044,0.05370872437528834,False,False,False,True,True
10.012492197250399,0.059603568364522116,False,False,True,False,True
19.267589366602145,0.06396822578965881,False,False,True,False,True
19.45584745005984,0.0647953750781532,False,False,True,False,True
16.95936319559199,0.05886453635063643,False,False,False,True,True
