distance,angle,goal,body_part,shot_type,first_time,under_pressure,num_opponents,technique
24.2835335155327,0.06752583997389654,False,Right Foot,Open Play,0,1,2,Normal
12.907362240210045,0.05469379297072048,False,Right Foot,Open Play,1,0,2,Volley
27.925078334715554,0.058391130186201665,False,Right Foot,Open Play,0,0,0,Normal
12.149485585818029,0.060452571942062,True,Left Foot,Open Play,0,0,1,Normal
27.90877998050076,0.05563661279745232,False,Right Foot,Free Kick,0,0,0,Normal
12.756566936288152,0.05944462742508917,False,Head,Open Play,0,1,2,Normal
28.690416518412558,0.071304786174927,False,Right Foot,Open Play,1,1,1,Half Volley
6.594694837519017,0.05541932152301899,True,Head,Open Play,0,0,2,Normal
22.54173906334647,0.06725751650756465,False,Right Foot,Open Play,0,0,4,Normal
7.545197147855052,0.055850716841548576,False,Right Foot,Open Play,1,1,1,Half Volley
18.603763060198325,0.06396816069808024,False,Right Foot,Open Play,1,0,1,Half Volley
22.778279127273862,0.06171418753688778,False,Right Foot,Open Play,0,1,2,Half Volley
8.2292162445764,0.05884641025815808,False,Head,Open Play,0,0,4,Normal
29.020854570463634,0.06799975448034248,False,Right Foot,Open Play,1,0,0,Half Volley
21.360009363293827,0.06440187824133574,False,Right Foot,Open Play,0,1,3,Normal
8.620904824900924,0.0573284282766808,False,Head,Open Play,0,1,2,Normal
4.640043103248073,0.05697923588686779,False,Right Foot,Open Play,1,1,4,Half Volley
29.779355265015393,0.05318551851058717,False,Right Foot,Open Play,1,0,1,Normal
25.75732905407702,0.06837825735423077,False,Right Foot,Open Play,1,0,1,Normal
20.207176942858695,0.06504020594455055,True,Left Foot,Open Play,0,0,1,Normal
18.16865432551349,0.06369490402345342,False,Right Foot,Open Play,1,0,1,Normal
9.513148795220223,0.05838942494441967,True,Right Foot,Open Play,1,1,4,Normal
6.603029607687674,0.05572497149248719,False,Head,Open Play,0,0,4,Normal
14.90301982820932,0.060940392890102425,False,Head,Open Play,0,0,3,Normal
9.94635611668917,0.057881518821420216,False,Head,Open Play,0,1,2,Normal
2.9068883707497277,0.056244431975848955,True,Left Foot,Open Play,1,0,2,Half Volley
28.049420671379288,0.07053090046784141,False,Left Foot,Open Play,1,0,1,Normal
14.44991349455075,0.054713609926743415,False,Right Foot,Open Play,1,0,1,Normal
19.762590923256997,0.05329978465669231,False,Right Foot,Open Play,0,1,1,Half Volley
14.569145479402698,0.06219521787845826,False,Left Foot,Open Play,1,0,6,Normal
