distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play
21.78302091079197,0.06300718808533706,False,False,False,True,True
31.088583113419627,0.05874358034539365,False,False,False,True,True
17.972478960900197,0.06004101679479095,False,False,False,True,True
34.30014577228499,0.07573652111574879,False,False,True,False,True
29.1247317584214,0.059596735826662466,False,False,False,True,True
19.954197553397123,0.05860670373782217,False,False,True,False,True
13.921566003866088,0.058935269396798086,False,True,False,False,True
17.538529014715007,0.0637654297068522,False,False,False,True,True
25.21923868795409,0.0633923319951726,False,False,False,True,True
22.272853431924705,0.06327641871007339,False,False,False,True,True
37.462648064438795,0.07893105167552726,False,False,False,True,True
16.509694121939393,0.06304187466522249,True,False,True,False,True
25.937810239108472,0.06657333917708502,False,False,True,False,True
27.5138147118861,0.07077489459904594,False,False,False,True,True
26.006922155456998,0.0662242093124386,False,False,True,False,True
18.949670181826384,0.0642868565678371,False,False,True,False,True
17.260938560808334,0.06392079245310191,False,False,False,True,True
24.990398156091874,0.06247194260780122,False,False,False,True,True
11.95700631429122,0.05681502652003958,True,False,False,True,True
8.462860036654279,0.055902181523085064,False,False,True,False,True
21.213674834879498,0.0659821116323837,False,False,True,False,True
20.859769893265838,0.06526820116338644,False,False,True,False,True
18.23321145602167,0.06298739210063428,False,False,False,True,True
12.573384588089242,0.05579132298367127,False,False,False,True,True
24.824383174612827,0.05905898932586483,False,False,False,True,True
21.9658826364888,0.06682200251799143,False,False,False,True,True
12.601587201618694,0.061251875473409906,False,False,False,True,True
21.07605276136876,0.06578665517078584,False,False,False,True,True
18.013605968822567,0.061897599078762786,False,False,False,True,True
9.394147114027968,0.059440553500975137,False,False,True,False,True
